,frame_id,time,data,dlc,flags,msg_name,msg_comment,signals
1021,37,7771,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1022,705,7776,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1023,37,7781,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1024,37,7790,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1025,37,7800,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1026,705,7808,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1027,37,7811,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1028,37,7821,bytearray(b'\x00\x03 \x030\x00\x00\x83'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1029,37,7830,bytearray(b'\x00\x03 \x03@\x00\x00\x93'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1030,705,7839,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1031,37,7840,bytearray(b'\x00\x03 \x03P\x00\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1032,37,7850,bytearray(b'\x00\x03 \x03P\x00\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1033,37,7861,bytearray(b'\x00\x03 \x03P\x00\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1034,37,7870,bytearray(b'\x00\x03 \x03P\x00\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1035,705,7871,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1036,37,7880,bytearray(b'\x00\x03 \x03P\x00\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1037,37,7891,bytearray(b'\x00\x03 \x03`\x00\x00\xb3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1038,37,7901,bytearray(b'\x00\x03 \x03`\x00\x00\xb3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1039,705,7903,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1040,37,7910,bytearray(b'\x00\x03 \x03p\x00\x00\xc3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1041,37,7920,bytearray(b'\x00\x03 \x03p\x00\x00\xc3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1042,37,7931,bytearray(b'\x00\x03 \x03p\x00\x00\xc3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1043,705,7935,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1044,37,7941,bytearray(b'\x00\x04 \x03\x90\x00\x00\xe4'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1045,37,7950,bytearray(b'\x00\x04 \x03\x90\x00\x00\xe4'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1046,37,7960,bytearray(b'\x00\x04 \x03\xa0\x00\x00\xf4'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1047,705,7966,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1048,37,7970,bytearray(b'\x00\x04 \x03\xb0\x00\x00\x04'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1049,37,7981,bytearray(b'\x00\x04 \x03\xb0\x00\x00\x04'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1050,37,7990,bytearray(b'\x00\x04 \x03\xc0\x00\x00\x14'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1051,705,7998,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1052,37,8000,bytearray(b'\x00\x04 \x03\xd0\x00\x00$'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1053,37,8011,bytearray(b'\x00\x04 \x03\xf0\x00\x00D'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1054,37,8021,bytearray(b'\x00\x04 \x03\x00\x00\x00T'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1055,705,8030,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1056,37,8030,bytearray(b'\x00\x04 \x03 \r\x00\x81'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1057,37,8040,bytearray(b'\x00\x04 \x03@\r\x00\xa1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1058,37,8050,bytearray(b'\x00\x04 \x03p\x14\x00\xd8'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1059,37,8060,bytearray(b'\x00\x05 \x03\xb0\x14\x00\x19'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1060,705,8061,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1061,37,8071,bytearray(b'\x00\x05 \x03\xd0\x1d\x00B'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1062,37,8081,bytearray(b'\x00\x05 \x03\x10!\x00\x86'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1063,37,8090,bytearray(b'\x00\x05 \x03@!\x00\xb6'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1064,705,8093,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1065,37,8101,bytearray(b'\x00\x06 \x03\x90!\x00\x07'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1066,37,8110,"bytearray(b'\x00\x06 \x03\xd0,\x00R')",8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1067,37,8120,bytearray(b'\x00\x06 \x03\x10&\x00\x8c'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1068,705,8125,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1069,37,8130,bytearray(b'\x00\x06 \x03P&\x00\xcc'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1070,37,8141,bytearray(b'\x00\x07 \x03\xb0-\x004'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1071,37,8150,bytearray(b'\x00\x07 \x03\xe0-\x00d'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1072,705,8157,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1073,37,8161,bytearray(b'\x00\x07 \x030-\x00\xb4'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1074,37,8170,"bytearray(b'\x00\x07 \x03p,\x00\xf3')",8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1075,37,8181,bytearray(b'\x00\x08 \x03\xc0-\x00E'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1076,705,8188,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1077,37,8190,"bytearray(b'\x00\x08 \x03\x00,\x00\x84')",8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1078,37,8201,bytearray(b'\x00\x08 \x03P-\x00\xd5'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1079,37,8210,bytearray(b'\x00\t \x03\x90&\x00\x0f'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1080,705,8221,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1081,37,8221,bytearray(b'\x00\t \x03\xd0&\x00O'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1082,37,8231,bytearray(b'\x00\t \x03\x00&\x00\x7f'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1083,37,8240,bytearray(b'\x00\t \x030#\x00\xac'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1084,37,8250,bytearray(b'\x00\t \x03`\x1f\x00\xd8'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1085,705,8252,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1086,37,8261,bytearray(b'\x00\n \x03\xa0\x1f\x00\x19'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1087,37,8271,bytearray(b'\x00\n \x03\xc0\x19\x003'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1088,37,8280,bytearray(b'\x00\n \x03\xe0\x19\x00S'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1089,705,8284,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1090,37,8291,bytearray(b'\x00\n \x03\xe0\x15\x00O'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1091,37,8301,bytearray(b'\x00\n \x03\xf0\x0f\x00Y'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1092,37,8310,bytearray(b'\x00\n \x03\xf0\x0b\x00U'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1093,705,8315,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1094,37,8321,bytearray(b'\x00\n \x03\x00\t\x00c'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1095,37,8330,bytearray(b'\x00\n \x03\x00\x08\x00b'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1096,37,8341,bytearray(b'\x00\n \x03\xf0\x06\x00P'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1097,705,8347,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1098,37,8350,bytearray(b'\x00\n \x03\xf0\x06\x00P'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1099,37,8361,bytearray(b'\x00\n \x03\xd0\x05\x00/'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1100,37,8371,bytearray(b'\x00\n \x03\xb0\x04\x00\x0e'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 15.0, 'deg']]"
1101,705,8379,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1102,37,8381,bytearray(b'\x00\t \x03p\x04\x00\xcd'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1103,37,8391,bytearray(b'\x00\t \x03P\x00\x00\xa9'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1104,37,8401,bytearray(b'\x00\t \x03\x1f\xe3\x00['),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1105,37,8410,bytearray(b'\x00\t \x03\xdf\xd4\x00\x0c'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1106,705,8411,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1107,37,8421,bytearray(b'\x00\t \x03\x9f\xd7\x00\xcf'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 13.5, 'deg']]"
1108,37,8431,bytearray(b'\x00\x08 \x03?\xce\x00e'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1109,37,8441,bytearray(b'\x00\x08 \x03\xef\xce\x00\x15'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1110,705,8442,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1111,37,8451,bytearray(b'\x00\x08 \x03\xaf\xce\x00\xd5'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1112,37,8461,bytearray(b'\x00\x07 \x03?\xc4\x00Z'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1113,37,8471,bytearray(b'\x00\x07 \x03\xdf\xc4\x00\xfa'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1114,705,8474,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1115,37,8481,bytearray(b'\x00\x06 \x03\x7f\xce\x00\xa3'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1116,37,8491,bytearray(b'\x00\x06 \x03\x1f\xc4\x009'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1117,37,8501,bytearray(b'\x00\x06 \x03\xbf\xc4\x00\xd9'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1118,705,8506,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1119,37,8511,bytearray(b'\x00\x05 \x03O\xc4\x00h'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1120,37,8521,bytearray(b'\x00\x05 \x03\xdf\xba\x00\xee'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1121,37,8530,bytearray(b'\x00\x04 \x03\x7f\xc9\x00\x9c'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1122,705,8538,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1123,37,8541,bytearray(b'\x00\x04 \x03\x0f\xc1\x00$'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1124,37,8551,bytearray(b'\x00\x04 \x03\xaf\xc4\x00\xc7'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1125,37,8561,bytearray(b'\x00\x03 \x03?\xc4\x00V'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1126,705,8569,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1127,37,8570,bytearray(b'\x00\x03 \x03\xdf\xbe\x00\xf0'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1128,37,8581,bytearray(b'\x00\x02 \x03o\xca\x00\x8b'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1129,37,8591,bytearray(b'\x00\x02 \x03\x0f\xc4\x00%'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1130,37,8601,bytearray(b'\x00\x02 \x03\xcf\xce\x00\xef'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1131,705,8601,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1132,37,8611,bytearray(b'\x00\x01 \x03\x7f\xd7\x00\xa7'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1133,37,8621,bytearray(b'\x00\x01 \x03?\xd7\x00g'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1134,37,8631,bytearray(b'\x00\x01 \x03\x1f\xe1\x00Q'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1135,705,8633,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1136,37,8641,bytearray(b'\x00\x01 \x03\xff\xe5\x005'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1137,37,8651,bytearray(b'\x00\x01 \x03\xdf\xe5\x00\x15'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1138,37,8661,bytearray(b'\x00\x01 \x03\xdf\xef\x00\x1f'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1139,705,8665,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1140,37,8671,bytearray(b'\x00\x01 \x03\xdf\xf3\x00#'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1141,37,8681,bytearray(b'\x00\x01 \x03\xef\xf6\x006'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1142,37,8691,bytearray(b'\x00\x01 \x030\x00\x00\x81'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1143,705,8696,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1144,37,8701,bytearray(b'\x00\x02 \x03\xa0<\x00.'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1145,37,8711,bytearray(b'\x00\x02 \x03\xe02\x00d'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1146,37,8721,bytearray(b'\x00\x02 \x03 2\x00\xa4'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1147,705,8728,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1148,37,8731,bytearray(b'\x00\x02 \x03P\x1f\x00\xc1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1149,37,8741,bytearray(b'\x00\x02 \x03p\x1f\x00\xe1'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1150,37,8751,bytearray(b'\x00\x03 \x03\xa0\x17\x00\n'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1151,705,8761,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1152,37,8761,bytearray(b'\x00\x03 \x03\xb0\x12\x00\x15'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1153,37,8771,bytearray(b'\x00\x03 \x03\xd0\x12\x005'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1154,37,8781,bytearray(b'\x00\x03 \x03\xe0\x12\x00E'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1155,37,8791,bytearray(b'\x00\x03 \x03\xe0\x0e\x00A'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1156,705,8792,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1157,37,8801,bytearray(b'\x00\x03 \x03\xe0\x0b\x00>'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1158,37,8811,bytearray(b'\x00\x03 \x03\xe0\t\x00<'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1159,37,8821,bytearray(b'\x00\x03 \x03\xe0\x07\x00:'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1160,705,8823,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1161,37,8831,bytearray(b'\x00\x03 \x03\xf0\x06\x00I'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1162,37,8841,bytearray(b'\x00\x03 \x03\xf0\x05\x00H'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1163,37,8851,bytearray(b'\x00\x03 \x03\x00\x05\x00X'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1164,705,8855,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1165,37,8861,bytearray(b'\x00\x03 \x03\x10\x05\x00h'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1166,37,8871,bytearray(b'\x00\x03 \x03 \x05\x00x'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1167,37,8881,bytearray(b'\x00\x03 \x030\x05\x00\x88'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1168,705,8887,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1169,37,8891,bytearray(b'\x00\x03 \x030\x05\x00\x88'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1170,37,8901,bytearray(b'\x00\x03 \x03P\t\x00\xac'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1171,37,8911,bytearray(b'\x00\x03 \x03P\t\x00\xac'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1172,705,8919,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1173,37,8921,bytearray(b'\x00\x03 \x03p\t\x00\xcc'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1174,37,8931,bytearray(b'\x00\x03 \x03p\t\x00\xcc'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1175,37,8941,bytearray(b'\x00\x03 \x03p\t\x00\xcc'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1176,705,8950,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1177,37,8951,bytearray(b'\x00\x03 \x03p\x08\x00\xcb'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1178,37,8961,bytearray(b'\x00\x04 \x03\x90\x07\x00\xeb'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1179,37,8971,bytearray(b'\x00\x04 \x03\x90\x06\x00\xea'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1180,37,8981,bytearray(b'\x00\x03 \x03p\x05\x00\xc8'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1181,705,8982,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1182,37,8991,bytearray(b'\x00\x04 \x03\x90\x05\x00\xe9'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1183,37,9001,bytearray(b'\x00\x03 \x03p\x04\x00\xc7'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1184,37,9011,bytearray(b'\x00\x03 \x03p\x04\x00\xc7'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1185,705,9014,bytearray(b'\x08\x02\xab\xfc`\xff\x00\xdb'),8,2,ENG1S01,,"[['EACCP', 0.0, '%']]"
1186,37,9021,bytearray(b'\x00\x04 \x03\x90\x03\x00\xe7'),8,2,STR1S01,,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
