,time,frame_id,msg_name,signals
1410,9268,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1411,9274,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1412,9281,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.92578125, 'km/h']]"
1413,9284,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1414,9294,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1415,9300,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1416,9305,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1417,9313,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1418,9324,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1419,9330,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.9921875, 'km/h']]"
1420,9332,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1421,9334,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1422,9344,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1423,9353,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1424,9363,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1425,9364,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1426,9374,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1427,9378,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.0546875, 'km/h']]"
1428,9384,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1429,9393,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1430,9395,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1431,9404,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1432,9413,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1433,9424,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1434,9426,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.1015625, 'km/h']]"
1435,9427,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1436,9434,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1437,9443,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1438,9454,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1439,9459,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1440,9463,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1441,9473,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1442,9474,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.1484375, 'km/h']]"
1443,9484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 12.0, 'deg']]"
1444,9490,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1445,9494,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1446,9504,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1447,9514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1448,9522,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1449,9522,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.18359375, 'km/h']]"
1450,9523,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1451,9533,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1452,9544,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1453,9553,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1454,9554,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1455,9563,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1456,9570,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.2109375, 'km/h']]"
1457,9574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1458,9583,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1459,9586,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1460,9593,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1461,9603,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1462,9613,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1463,9617,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1464,9618,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.2265625, 'km/h']]"
1465,9624,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1466,9634,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1467,9643,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1468,9649,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1469,9653,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1470,9664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 10.5, 'deg']]"
1471,9667,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.23828125, 'km/h']]"
1472,9674,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1473,9681,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1474,9683,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1475,9693,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1476,9703,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1477,9713,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1478,9714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1479,9715,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.234375, 'km/h']]"
1480,9723,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1481,9733,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1482,9743,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1483,9744,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1484,9753,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1485,9763,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 9.0, 'deg']]"
1486,9764,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.203125, 'km/h']]"
1487,9773,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1488,9776,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1489,9783,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1490,9793,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1491,9803,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1492,9808,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1493,9811,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.1796875, 'km/h']]"
1494,9813,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1495,9824,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 7.5, 'deg']]"
1496,9833,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1497,9840,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1498,9843,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1499,9853,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1500,9859,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.125, 'km/h']]"
1501,9863,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 6.0, 'deg']]"
1502,9871,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1503,9873,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1504,9883,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1505,9893,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1506,9903,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 4.5, 'deg']]"
1507,9904,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1508,9907,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.0859375, 'km/h']]"
1509,9913,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1510,9923,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1511,9933,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1512,9935,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1513,9944,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 3.0, 'deg']]"
1514,9953,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1515,9955,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 17.00390625, 'km/h']]"
1516,9963,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1517,9967,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1518,9973,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1519,9984,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 1.5, 'deg']]"
1520,9993,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
1521,9998,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1522,10003,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
1523,10004,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.94140625, 'km/h']]"
1524,10013,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
1525,10023,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
1526,10030,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1527,10034,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', 0.0, 'deg']]"
1528,10043,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
1529,10052,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.83984375, 'km/h']]"
1530,10053,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
1531,10062,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1532,10064,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
1533,10073,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
1534,10083,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -1.5, 'deg']]"
1535,10093,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1536,10094,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1537,10100,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.703125, 'km/h']]"
1538,10104,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1539,10114,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1540,10123,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1541,10125,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1542,10134,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1543,10144,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -3.0, 'deg']]"
1544,10148,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.59765625, 'km/h']]"
1545,10153,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1546,10157,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1547,10164,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1548,10173,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1549,10183,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1550,10189,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1551,10193,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1552,10196,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.4453125, 'km/h']]"
1553,10203,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1554,10213,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1555,10220,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1556,10224,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1557,10234,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1558,10243,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1559,10244,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.33203125, 'km/h']]"
1560,10252,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1561,10253,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1562,10264,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1563,10274,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1564,10283,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1565,10284,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1566,10292,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.1640625, 'km/h']]"
1567,10294,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1568,10304,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1569,10313,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1570,10316,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1571,10324,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1572,10334,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1573,10340,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 16.0390625, 'km/h']]"
1574,10344,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1575,10347,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1576,10354,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1577,10364,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1578,10374,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1579,10379,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1580,10384,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1581,10388,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 15.8515625, 'km/h']]"
1582,10393,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -4.5, 'deg']]"
1583,10404,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1584,10411,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1585,10414,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1586,10424,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1587,10433,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1588,10437,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 15.7109375, 'km/h']]"
1589,10444,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1590,10444,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1591,10454,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1592,10464,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1593,10474,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1594,10474,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1595,10484,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1596,10485,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 15.51171875, 'km/h']]"
1597,10494,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1598,10504,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1599,10506,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1600,10514,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1601,10524,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1602,10534,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 15.359375, 'km/h']]"
1603,10534,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1604,10538,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1605,10544,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1606,10554,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1607,10564,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1608,10570,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1609,10574,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1610,10581,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 15.140625, 'km/h']]"
1611,10584,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1612,10594,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1613,10601,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1614,10604,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1615,10614,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1616,10624,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1617,10629,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.9765625, 'km/h']]"
1618,10633,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1619,10634,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1620,10644,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1621,10654,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1622,10664,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1623,10665,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1624,10674,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1625,10677,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.7421875, 'km/h']]"
1626,10684,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1627,10694,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1628,10697,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1629,10704,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1630,10714,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -6.0, 'deg']]"
1631,10724,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1632,10725,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.56640625, 'km/h']]"
1633,10728,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1634,10734,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1635,10744,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1636,10754,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1637,10760,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1638,10764,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1639,10774,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1640,10774,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.43359375, 'km/h']]"
1641,10784,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1642,10792,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1643,10794,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1644,10804,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1645,10814,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1646,10822,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.2109375, 'km/h']]"
1647,10824,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -7.5, 'deg']]"
1648,10824,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1649,10834,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1650,10844,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1651,10854,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1652,10855,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1653,10865,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1654,10870,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 14.04296875, 'km/h']]"
1655,10874,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1656,10884,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -9.0, 'deg']]"
1657,10887,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1658,10894,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1659,10904,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1660,10914,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1661,10918,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 13.7734375, 'km/h']]"
1662,10919,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1663,10924,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1664,10934,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1665,10944,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1666,10951,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1667,10954,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -10.5, 'deg']]"
1668,10964,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1669,10966,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 13.5703125, 'km/h']]"
1670,10974,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1671,10982,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1672,10985,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1673,10994,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1674,11004,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1675,11014,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1676,11014,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1677,11014,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 13.41796875, 'km/h']]"
1678,11024,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -12.0, 'deg']]"
1679,11034,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1680,11044,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1681,11046,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1682,11054,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1683,11062,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 13.15234375, 'km/h']]"
1684,11064,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1685,11074,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1686,11078,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1687,11084,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1688,11094,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1689,11104,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1690,11109,705,ENG1S01,"[['EACCP', 0.0, '%']]"
1691,11110,832,ENG1S05,"[['WSTL', 1.0, ''], ['VNCC', 12.953125, 'km/h']]"
1692,11114,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
1693,11124,37,STR1S01,"[['SSAZ', 4.5, 'deg'], ['SSA', -13.5, 'deg']]"
